date,temperature,humidity,luminosity
2019-12-04 15:18:47.023,23.0,36.7,284
2019-12-04 15:18:49.301,23.1,36.6,284
2019-12-04 15:18:51.579,23.1,36.3,284
2019-12-04 15:18:53.857,23.0,35.9,284
2019-12-04 15:18:56.133,23.0,35.8,286
2019-12-04 15:18:58.410,23.1,35.7,282
2019-12-04 15:19:00.687,23.1,35.5,286
2019-12-04 15:19:02.965,23.0,35.4,288
2019-12-04 15:19:05.243,23.0,35.3,286
2019-12-04 15:19:07.519,23.1,35.3,286
2019-12-04 15:19:09.800,23.0,35.1,284
2019-12-04 15:19:12.078,23.1,35.2,286
2019-12-04 15:19:14.355,23.0,35.1,280
2019-12-04 15:19:16.633,23.0,35.1,277
2019-12-04 15:19:18.909,23.0,35.1,275
2019-12-04 15:19:21.188,23.0,35.1,275
2019-12-04 15:19:23.464,23.0,35.1,271
2019-12-04 15:19:25.741,23.0,35.0,282
2019-12-04 15:19:28.018,23.1,35.1,275
2019-12-04 15:19:30.296,23.1,35.2,273
2019-12-04 15:19:32.573,23.0,35.6,269
2019-12-04 15:19:34.851,23.1,35.8,273
2019-12-04 15:19:37.128,23.1,35.7,277
2019-12-04 15:19:39.405,23.0,35.5,277
2019-12-04 15:19:41.683,22.9,35.4,282
2019-12-04 15:19:43.960,23.1,35.4,280
2019-12-04 15:19:46.237,23.0,35.1,273
2019-12-04 15:19:48.514,23.1,35.1,277
2019-12-04 15:19:50.792,23.0,34.9,280
2019-12-04 15:19:53.069,23.0,34.8,277
2019-12-04 15:19:55.349,23.2,34.9,277
2019-12-04 15:19:57.627,23.0,35.2,275
2019-12-04 15:19:59.905,23.0,35.6,288
2019-12-04 15:20:02.182,23.0,35.9,284
2019-12-04 15:20:04.459,23.0,35.9,284
2019-12-04 15:20:06.737,23.0,35.8,284
2019-12-04 15:20:09.013,23.0,35.6,280
2019-12-04 15:20:11.290,23.0,35.4,280
2019-12-04 15:20:13.568,23.0,35.3,280
2019-12-04 15:20:15.845,23.0,35.1,282
2019-12-04 15:20:18.122,23.0,35.0,280
2019-12-04 15:20:20.400,23.0,34.9,277
2019-12-04 15:20:22.677,23.0,34.8,280
2019-12-04 15:20:24.954,23.0,34.7,286
2019-12-04 15:20:27.231,23.0,34.6,284
2019-12-04 15:20:29.509,23.0,34.5,280
2019-12-04 15:20:31.786,23.0,34.4,275
2019-12-04 15:20:34.063,23.0,34.4,275
2019-12-04 15:20:36.341,23.0,34.4,275
2019-12-04 15:20:38.618,22.9,34.3,263
2019-12-04 15:20:40.895,23.0,34.4,269
2019-12-04 15:20:43.173,22.9,34.3,269
2019-12-04 15:20:45.454,23.0,35.6,269
2019-12-04 15:20:47.731,23.0,36.3,269
2019-12-04 15:20:50.008,23.0,36.8,269
2019-12-04 15:20:52.286,23.0,37.1,269
2019-12-04 15:20:54.563,23.0,37.2,269
2019-12-04 15:20:56.840,23.1,37.3,269
2019-12-04 15:20:59.118,23.0,37.4,267
2019-12-04 15:21:01.395,23.1,37.5,263
2019-12-04 15:21:03.672,23.0,37.3,263
2019-12-04 15:21:05.949,23.1,37.2,263
2019-12-04 15:21:08.226,23.1,37.0,269
2019-12-04 15:21:10.504,23.1,36.7,271
2019-12-04 15:21:12.781,23.1,36.5,269
2019-12-04 15:21:15.058,23.1,36.3,280
2019-12-04 15:21:17.335,23.1,36.9,280
2019-12-04 15:21:19.618,23.1,37.0,280
2019-12-04 15:21:21.894,23.3,36.9,280
2019-12-04 15:21:24.171,23.2,36.6,280
2019-12-04 15:21:26.449,23.1,36.3,277
2019-12-04 15:21:28.726,23.1,36.0,282
2019-12-04 15:21:31.003,23.2,35.9,282
2019-12-04 15:21:33.281,23.2,35.7,275
2019-12-04 15:21:35.559,23.2,35.8,273
2019-12-04 15:21:37.835,23.1,35.7,275
2019-12-04 15:21:40.112,23.2,35.7,273
2019-12-04 15:21:42.389,23.1,35.5,275
2019-12-04 15:21:44.667,23.1,35.3,277
2019-12-04 15:21:46.944,23.1,35.1,275
2019-12-04 15:21:49.221,23.1,35.0,275
2019-12-04 15:21:51.498,23.1,34.9,277
2019-12-04 15:21:53.776,23.1,34.8,275
2019-12-04 15:21:56.053,23.1,34.7,277
2019-12-04 15:21:58.330,23.1,34.6,275
2019-12-04 15:22:00.608,23.1,34.5,277
2019-12-04 15:22:02.889,23.1,34.5,277
2019-12-04 15:22:05.166,23.1,34.5,275
2019-12-04 15:22:07.444,23.1,34.4,275
2019-12-04 15:22:09.721,23.1,34.4,275
2019-12-04 15:22:11.998,23.1,34.4,273
2019-12-04 15:22:14.276,23.1,34.3,273
2019-12-04 15:22:16.552,23.1,34.3,282
2019-12-04 15:22:18.830,23.0,34.2,288
2019-12-04 15:22:21.107,23.0,34.2,286
2019-12-04 15:22:23.385,23.1,34.3,275
2019-12-04 15:22:25.662,23.1,34.3,273
2019-12-04 15:22:27.939,23.0,34.2,280
2019-12-04 15:22:30.217,23.1,34.3,273
2019-12-04 15:22:32.494,23.0,34.2,271
2019-12-04 15:22:34.770,23.0,34.3,273
2019-12-04 15:22:37.047,23.1,34.4,273
2019-12-04 15:22:39.325,23.1,34.4,273
2019-12-04 15:22:41.608,23.0,34.3,275
2019-12-04 15:22:43.883,23.0,34.4,282
2019-12-04 15:22:46.161,23.1,34.5,277
2019-12-04 15:22:48.438,23.1,34.5,280
2019-12-04 15:22:50.715,23.0,34.4,277
2019-12-04 15:22:52.992,23.0,34.4,282
2019-12-04 15:22:55.270,23.0,34.4,280
2019-12-04 15:22:57.547,23.2,34.5,280
2019-12-04 15:22:59.824,23.0,34.4,282
2019-12-04 15:23:02.102,23.1,34.5,280
2019-12-04 15:23:04.379,23.0,34.4,277
2019-12-04 15:23:06.656,23.0,34.4,280
2019-12-04 15:23:08.935,23.0,34.4,280
2019-12-04 15:23:11.211,23.0,34.3,286
2019-12-04 15:23:13.488,23.0,34.3,286
2019-12-04 15:23:15.766,23.0,34.3,275
2019-12-04 15:23:18.042,23.0,34.2,273
2019-12-04 15:23:20.320,23.0,34.2,267
2019-12-04 15:23:22.602,23.0,34.2,271
2019-12-04 15:23:24.879,23.0,34.4,277
2019-12-04 15:23:27.156,23.0,35.3,277
2019-12-04 15:23:29.433,23.1,35.8,280
2019-12-04 15:23:31.711,23.0,35.8,280
2019-12-04 15:23:33.988,23.0,35.6,277
2019-12-04 15:23:36.264,23.0,35.6,277
2019-12-04 15:23:38.542,23.0,35.4,280
2019-12-04 15:23:40.820,23.0,35.3,269
2019-12-04 15:23:43.096,23.0,35.2,267
2019-12-04 15:23:45.374,23.0,35.1,267
2019-12-04 15:23:47.651,23.0,35.4,265
2019-12-04 15:23:49.929,23.0,35.9,265
2019-12-04 15:23:52.206,23.0,36.0,267
2019-12-04 15:23:54.483,23.1,36.1,267
2019-12-04 15:23:56.760,23.1,36.3,263
2019-12-04 15:23:59.038,23.1,36.6,265
2019-12-04 15:24:01.315,23.1,36.5,263
2019-12-04 15:24:03.592,23.1,36.3,265
2019-12-04 15:24:05.869,23.2,36.2,267
2019-12-04 15:24:08.146,23.2,36.0,265
2019-12-04 15:24:10.424,23.2,35.9,265
2019-12-04 15:24:12.701,23.2,35.7,265
2019-12-04 15:24:14.983,23.2,36.8,265
2019-12-04 15:24:17.259,23.2,36.9,265
2019-12-04 15:24:19.537,23.2,37.1,265
2019-12-04 15:24:21.814,23.2,37.3,265
2019-12-04 15:24:24.091,23.3,37.2,265
2019-12-04 15:24:26.369,23.2,36.9,267
2019-12-04 15:24:28.646,23.3,37.2,267
2019-12-04 15:24:30.923,23.3,37.4,267
2019-12-04 15:24:33.200,23.3,37.4,265
2019-12-04 15:24:35.478,23.3,37.6,267
2019-12-04 15:24:37.755,23.3,37.5,267
2019-12-04 15:24:40.032,23.3,37.5,267
2019-12-04 15:24:42.310,23.4,37.5,267
2019-12-04 15:24:44.587,23.3,37.5,267
2019-12-04 15:24:46.864,23.4,37.7,267
2019-12-04 15:24:49.144,23.3,37.9,267
2019-12-04 15:24:51.420,23.4,38.0,265
2019-12-04 15:24:53.698,23.4,38.1,269
2019-12-04 15:24:55.978,23.4,38.0,269
2019-12-04 15:24:58.255,23.4,37.9,265
2019-12-04 15:25:00.532,23.4,37.7,267
2019-12-04 15:25:02.810,23.5,37.5,267
2019-12-04 15:25:05.087,23.4,37.4,267
2019-12-04 15:25:07.364,23.5,38.7,267
2019-12-04 15:25:09.642,23.5,40.5,269
2019-12-04 15:25:11.919,23.5,40.4,267
2019-12-04 15:25:14.197,23.5,40.1,267
2019-12-04 15:25:16.474,23.6,39.9,269
2019-12-04 15:25:18.750,23.5,39.4,267
2019-12-04 15:25:21.028,23.6,39.1,273
2019-12-04 15:25:23.305,23.6,38.7,275
2019-12-04 15:25:25.583,23.6,38.4,275
2019-12-04 15:25:27.859,23.6,38.0,273
2019-12-04 15:25:30.137,23.6,37.6,277
2019-12-04 15:25:32.414,23.6,37.1,275
2019-12-04 15:25:34.691,23.6,36.7,277
2019-12-04 15:25:36.973,23.6,36.2,288
2019-12-04 15:25:39.250,23.6,36.0,282
2019-12-04 15:25:41.527,23.6,35.7,277
2019-12-04 15:25:43.805,23.6,35.5,277
2019-12-04 15:25:46.082,23.5,35.3,277
2019-12-04 15:25:48.358,23.5,35.1,277
2019-12-04 15:25:50.636,23.5,35.0,275
2019-12-04 15:25:52.913,23.5,34.9,277
2019-12-04 15:25:55.190,23.5,34.9,280
2019-12-04 15:25:57.468,23.5,34.8,277
2019-12-04 15:25:59.744,23.5,34.7,275
2019-12-04 15:26:02.022,23.4,34.6,275
2019-12-04 15:26:04.300,23.4,34.6,273
2019-12-04 15:26:06.576,23.5,34.6,275
2019-12-04 15:26:08.853,23.4,34.5,275
2019-12-04 15:26:11.131,23.6,34.6,271
2019-12-04 15:26:13.409,23.4,34.4,273
2019-12-04 15:26:15.686,23.4,34.4,280
2019-12-04 15:26:17.963,23.4,34.4,282
2019-12-04 15:26:20.240,23.4,34.3,284
2019-12-04 15:26:22.517,23.4,34.3,282
2019-12-04 15:26:24.794,23.4,34.4,277
2019-12-04 15:26:27.076,23.4,35.1,267
2019-12-04 15:26:29.353,23.4,35.5,267
2019-12-04 15:26:31.631,23.4,35.5,265
2019-12-04 15:26:33.908,23.4,35.5,265
2019-12-04 15:26:36.184,23.4,35.7,265
2019-12-04 15:26:38.462,23.4,35.9,265
2019-12-04 15:26:40.740,23.4,36.0,265
2019-12-04 15:26:43.017,23.4,35.9,265
2019-12-04 15:26:45.294,23.4,35.8,269
2019-12-04 15:26:47.571,23.4,35.7,265
2019-12-04 15:26:49.849,23.5,35.9,269
2019-12-04 15:26:52.126,23.5,36.6,265
2019-12-04 15:26:54.403,23.5,36.7,267
2019-12-04 15:26:56.681,23.5,36.6,267
2019-12-04 15:26:58.957,23.5,36.7,267
2019-12-04 15:27:01.235,23.5,36.7,269
2019-12-04 15:27:03.516,23.5,36.6,269
2019-12-04 15:27:05.794,23.6,37.5,269
2019-12-04 15:27:08.070,23.6,37.9,267
2019-12-04 15:27:10.348,23.4,37.6,254
2019-12-04 15:27:12.625,23.5,37.2,261
2019-12-04 15:27:14.903,23.5,36.9,267
2019-12-04 15:27:17.180,23.5,36.9,260
2019-12-04 15:27:19.458,23.5,36.7,273
2019-12-04 15:27:21.734,23.6,36.5,269
2019-12-04 15:27:24.012,23.5,36.2,267
2019-12-04 15:27:26.289,23.4,35.9,271
2019-12-04 15:27:28.566,23.5,35.8,269
2019-12-04 15:27:30.844,23.4,35.5,269
2019-12-04 15:27:33.120,23.4,35.7,267
2019-12-04 15:27:35.398,23.5,36.2,269
2019-12-04 15:27:37.675,23.5,36.3,269
2019-12-04 15:27:39.953,23.5,36.1,269
2019-12-04 15:27:42.233,23.5,35.9,273
2019-12-04 15:27:44.512,23.5,36.5,269
2019-12-04 15:27:46.788,23.5,36.7,267
2019-12-04 15:27:49.066,23.5,37.0,267
2019-12-04 15:27:51.343,23.5,37.3,267
2019-12-04 15:27:53.620,23.5,37.3,265
2019-12-04 15:27:55.897,23.5,37.3,267
2019-12-04 15:27:58.175,23.6,38.1,271
2019-12-04 15:28:00.451,23.5,38.1,269
2019-12-04 15:28:02.729,23.6,38.2,267
2019-12-04 15:28:05.006,23.6,38.0,267
2019-12-04 15:28:07.284,23.6,37.8,267
2019-12-04 15:28:09.561,23.6,37.5,271
2019-12-04 15:28:11.839,23.6,37.2,267
2019-12-04 15:28:14.119,23.6,37.0,267
2019-12-04 15:28:16.397,23.6,36.9,267
2019-12-04 15:28:18.674,23.6,37.0,269
2019-12-04 15:28:20.951,23.7,37.0,269
2019-12-04 15:28:23.229,23.7,36.9,168
2019-12-04 15:28:25.505,23.7,36.6,105
2019-12-04 15:28:27.783,23.7,37.0,212
2019-12-04 15:28:30.060,23.7,36.8,229
2019-12-04 15:28:32.338,23.7,36.5,198
2019-12-04 15:28:34.615,23.7,36.3,249
2019-12-04 15:28:36.892,23.7,36.3,260
2019-12-04 15:28:39.170,23.7,36.6,256
2019-12-04 15:28:41.447,23.7,36.3,201
2019-12-04 15:28:43.725,23.7,36.1,203
2019-12-04 15:28:46.002,23.7,35.8,163
2019-12-04 15:28:48.282,23.7,35.6,267
2019-12-04 15:28:50.560,23.7,35.4,269
2019-12-04 15:28:52.837,23.7,35.2,277
2019-12-04 15:28:55.114,23.7,35.1,282
2019-12-04 15:28:57.391,23.7,34.9,275
2019-12-04 15:28:59.670,23.7,34.8,275
2019-12-04 15:29:01.946,23.5,34.6,282
2019-12-04 15:29:04.224,23.6,34.6,277
2019-12-04 15:29:06.501,23.6,34.5,277
2019-12-04 15:29:08.779,23.6,34.4,282
2019-12-04 15:29:11.055,23.6,34.3,277
2019-12-04 15:29:13.332,23.5,34.2,277
2019-12-04 15:29:15.610,23.6,34.3,280
2019-12-04 15:29:17.888,23.8,34.3,277
2019-12-04 15:29:20.164,23.6,34.2,280
2019-12-04 15:29:22.443,23.5,34.1,280
2019-12-04 15:29:24.719,23.5,34.1,280
2019-12-04 15:29:26.996,23.5,34.0,280
2019-12-04 15:29:29.273,23.5,34.0,280
2019-12-04 15:29:31.551,23.5,34.0,284
2019-12-04 15:29:33.827,23.5,34.0,277
2019-12-04 15:29:36.105,23.5,34.0,280
2019-12-04 15:29:38.382,23.4,34.0,280
2019-12-04 15:29:40.660,23.4,34.0,277
2019-12-04 15:29:42.940,23.4,34.0,277
2019-12-04 15:29:45.218,23.4,34.0,275
2019-12-04 15:29:47.496,23.4,34.0,275
2019-12-04 15:29:49.774,23.4,34.0,275
2019-12-04 15:29:52.051,23.4,34.0,275
2019-12-04 15:29:54.328,23.5,34.1,275
2019-12-04 15:29:56.607,23.4,34.0,277
2019-12-04 15:29:58.882,23.4,34.1,277
2019-12-04 15:30:01.160,23.4,34.2,277
2019-12-04 15:30:03.438,23.4,34.3,280
2019-12-04 15:30:05.714,23.4,34.3,280
2019-12-04 15:30:07.992,23.4,34.3,277
2019-12-04 15:30:10.269,23.4,34.3,277
2019-12-04 15:30:12.546,23.4,34.3,280
2019-12-04 15:30:14.823,23.4,34.3,277
2019-12-04 15:30:17.102,23.4,34.3,275
2019-12-04 15:30:19.378,23.3,34.2,280
2019-12-04 15:30:21.655,23.3,34.2,277
2019-12-04 15:30:23.932,23.4,34.2,280
2019-12-04 15:30:26.210,23.4,34.3,275
2019-12-04 15:30:28.488,23.3,34.1,265
2019-12-04 15:30:30.764,23.3,34.1,265
2019-12-04 15:30:33.047,23.3,34.1,267
2019-12-04 15:30:35.323,23.3,34.2,267
2019-12-04 15:30:37.600,23.3,34.2,267
2019-12-04 15:30:39.877,23.3,34.2,269
2019-12-04 15:30:42.156,23.3,34.3,267
2019-12-04 15:30:44.432,23.3,34.3,267
2019-12-04 15:30:46.709,23.3,34.3,265
2019-12-04 15:30:48.987,23.3,34.4,267
2019-12-04 15:30:51.263,23.3,34.4,269
2019-12-04 15:30:53.541,23.3,34.4,265
2019-12-04 15:30:55.818,23.3,34.4,265
2019-12-04 15:30:58.095,23.3,34.5,269
2019-12-04 15:31:00.373,23.2,34.4,265
2019-12-04 15:31:02.650,23.3,34.5,267
2019-12-04 15:31:04.928,23.3,34.5,265
2019-12-04 15:31:07.204,23.3,34.6,282
2019-12-04 15:31:09.482,23.3,34.6,282
2019-12-04 15:31:11.760,23.3,34.6,282
2019-12-04 15:31:14.036,23.3,34.6,282
2019-12-04 15:31:16.314,23.3,34.6,282
2019-12-04 15:31:18.591,23.2,34.5,280
2019-12-04 15:31:20.869,23.3,34.6,284
2019-12-04 15:31:23.146,23.3,34.6,280
2019-12-04 15:31:25.423,23.3,34.6,284
2019-12-04 15:31:27.700,23.2,34.5,282
2019-12-04 15:31:29.978,23.2,34.5,282
2019-12-04 15:31:32.256,23.2,34.5,282
2019-12-04 15:31:34.532,23.2,34.4,280
2019-12-04 15:31:36.809,23.2,34.4,282
2019-12-04 15:31:39.088,23.2,34.5,282
2019-12-04 15:31:41.364,23.2,34.5,282
2019-12-04 15:31:43.641,23.2,34.5,282
2019-12-04 15:31:45.918,23.2,34.5,286
2019-12-04 15:31:48.195,23.3,34.6,282
2019-12-04 15:31:50.472,23.2,34.5,282
2019-12-04 15:31:52.751,23.2,34.5,282
2019-12-04 15:31:55.027,23.2,34.5,284
2019-12-04 15:31:57.305,23.1,34.5,282
2019-12-04 15:31:59.582,23.2,34.5,284
2019-12-04 15:32:01.859,23.2,34.5,282
2019-12-04 15:32:04.137,23.2,34.5,260
2019-12-04 15:32:06.414,23.2,34.5,261
2019-12-04 15:32:08.691,23.2,34.6,260
2019-12-04 15:32:10.968,23.2,34.5,258
2019-12-04 15:32:13.246,23.2,34.9,273
2019-12-04 15:32:15.522,23.2,34.9,271
2019-12-04 15:32:17.804,23.2,34.8,271
2019-12-04 15:32:20.082,23.2,34.8,273
2019-12-04 15:32:22.359,23.2,34.7,267
2019-12-04 15:32:24.635,23.2,34.7,277
2019-12-04 15:32:26.913,23.3,34.7,275
2019-12-04 15:32:29.191,23.2,34.6,282
2019-12-04 15:32:31.467,23.2,34.6,277
2019-12-04 15:32:33.746,23.2,34.6,280
2019-12-04 15:32:36.022,23.2,34.5,280
2019-12-04 15:32:38.301,23.2,34.6,269
2019-12-04 15:32:40.576,23.2,34.5,280
2019-12-04 15:32:42.854,23.2,34.5,277
2019-12-04 15:32:45.131,23.3,34.6,280
2019-12-04 15:32:47.408,23.2,34.6,280
2019-12-04 15:32:49.686,23.2,34.6,280
2019-12-04 15:32:51.963,23.1,34.5,273
2019-12-04 15:32:54.241,23.2,34.6,277
2019-12-04 15:32:56.518,23.2,34.6,280
2019-12-04 15:32:58.796,23.2,34.6,277
2019-12-04 15:33:01.071,23.2,34.6,282
2019-12-04 15:33:03.349,23.1,34.6,280
2019-12-04 15:33:05.627,23.2,34.6,277
2019-12-04 15:33:07.904,23.2,34.6,277
2019-12-04 15:33:10.182,23.1,34.6,275
2019-12-04 15:33:12.458,23.3,34.7,277
2019-12-04 15:33:14.736,23.2,34.7,275
2019-12-04 15:33:17.013,23.1,34.6,275
2019-12-04 15:33:19.290,23.1,34.6,280
2019-12-04 15:33:21.567,23.1,34.6,277
2019-12-04 15:33:23.844,23.1,34.7,277
2019-12-04 15:33:26.122,23.1,34.7,277
2019-12-04 15:33:28.403,23.1,34.7,280
2019-12-04 15:33:30.681,23.2,34.8,277
2019-12-04 15:33:32.957,23.1,34.7,277
2019-12-04 15:33:35.235,23.1,34.7,275
2019-12-04 15:33:37.513,23.1,34.7,277
2019-12-04 15:33:39.790,23.1,34.8,273
2019-12-04 15:33:42.066,23.1,34.7,273
2019-12-04 15:33:44.345,23.1,34.7,275
2019-12-04 15:33:46.622,23.1,34.8,280
2019-12-04 15:33:48.897,23.1,34.8,275
2019-12-04 15:33:51.175,23.1,34.8,273
2019-12-04 15:33:53.452,23.1,34.8,273
2019-12-04 15:33:55.729,23.1,34.8,275
2019-12-04 15:33:58.006,23.1,34.8,277
2019-12-04 15:34:00.284,23.1,34.9,277
2019-12-04 15:34:02.561,23.1,34.9,275
2019-12-04 15:34:04.838,23.1,34.9,277
2019-12-04 15:34:07.116,23.1,34.9,277
2019-12-04 15:34:09.393,23.1,35.0,277
2019-12-04 15:34:11.674,23.1,35.0,275
2019-12-04 15:34:13.952,23.1,35.0,277
2019-12-04 15:34:16.230,23.1,35.0,277
2019-12-04 15:34:18.506,23.1,35.0,275
2019-12-04 15:34:20.783,23.1,35.1,277
2019-12-04 15:34:23.061,23.0,35.0,277
2019-12-04 15:34:25.338,23.1,35.1,277
2019-12-04 15:34:27.615,23.1,35.1,277
2019-12-04 15:34:29.892,23.1,35.1,280
2019-12-04 15:34:32.171,23.0,35.0,222
2019-12-04 15:34:34.447,23.0,35.0,240
2019-12-04 15:34:36.724,23.0,35.0,247
2019-12-04 15:34:39.001,23.0,35.1,247
2019-12-04 15:34:41.279,23.0,35.9,243
2019-12-04 15:34:43.556,23.1,36.0,243
2019-12-04 15:34:45.834,23.1,35.9,243
2019-12-04 15:34:48.111,23.1,35.8,247
2019-12-04 15:34:50.393,23.1,35.8,247
2019-12-04 15:34:52.670,23.1,35.8,260
2019-12-04 15:34:54.948,23.2,35.9,261
2019-12-04 15:34:57.225,23.2,35.9,263
2019-12-04 15:34:59.502,23.2,35.9,260
2019-12-04 15:35:01.779,23.2,36.0,261
2019-12-04 15:35:04.056,23.2,36.1,261
2019-12-04 15:35:06.334,23.2,36.3,263
2019-12-04 15:35:08.611,23.2,36.4,261
2019-12-04 15:35:10.888,23.2,36.5,261
2019-12-04 15:35:13.166,23.2,36.5,261
2019-12-04 15:35:15.443,23.3,36.6,260
2019-12-04 15:35:17.720,23.3,36.7,263
2019-12-04 15:35:19.997,23.3,36.5,261
2019-12-04 15:35:22.276,23.3,36.3,261
2019-12-04 15:35:24.553,23.3,36.2,261
2019-12-04 15:35:26.829,23.3,36.1,261
2019-12-04 15:35:29.106,23.3,36.2,261
2019-12-04 15:35:31.383,23.3,36.9,261
2019-12-04 15:35:33.661,23.3,37.1,263
2019-12-04 15:35:35.943,23.4,37.1,260
2019-12-04 15:35:38.220,23.4,37.0,261
2019-12-04 15:35:40.496,23.4,36.8,261
2019-12-04 15:35:42.775,23.4,36.7,260
2019-12-04 15:35:45.051,23.4,36.7,260
2019-12-04 15:35:47.329,23.4,36.7,263
2019-12-04 15:35:49.604,23.4,36.7,261
2019-12-04 15:35:51.882,23.4,36.5,261
2019-12-04 15:35:54.159,23.5,36.6,260
2019-12-04 15:35:56.437,23.5,36.4,261
2019-12-04 15:35:58.714,23.5,36.3,260
2019-12-04 15:36:00.991,23.5,36.1,261
2019-12-04 15:36:03.268,23.5,36.0,261
2019-12-04 15:36:05.545,23.5,35.9,261
2019-12-04 15:36:07.823,23.5,36.2,260
2019-12-04 15:36:10.100,23.5,36.9,260
2019-12-04 15:36:12.382,23.6,37.0,261
2019-12-04 15:36:14.659,23.5,36.8,261
2019-12-04 15:36:16.936,23.6,36.7,261
2019-12-04 15:36:19.214,23.6,36.7,260
2019-12-04 15:36:21.490,23.5,36.9,261
2019-12-04 15:36:23.768,23.6,37.6,261
2019-12-04 15:36:26.045,23.6,37.7,261
2019-12-04 15:36:28.323,23.6,37.7,261
2019-12-04 15:36:30.600,23.6,37.5,263
2019-12-04 15:36:32.876,23.6,37.3,261
2019-12-04 15:36:35.155,23.6,37.2,261
2019-12-04 15:36:37.431,23.6,37.2,269
2019-12-04 15:36:39.709,23.7,37.8,265
2019-12-04 15:36:41.987,23.6,37.9,261
2019-12-04 15:36:44.263,23.6,37.5,261
2019-12-04 15:36:46.540,23.7,37.2,260
2019-12-04 15:36:48.819,23.6,36.8,260
2019-12-04 15:36:51.101,23.6,36.6,260
2019-12-04 15:36:53.377,23.7,36.5,260
2019-12-04 15:36:55.655,23.7,36.4,260
2019-12-04 15:36:57.932,23.7,36.2,260
2019-12-04 15:37:00.210,23.7,36.1,261
2019-12-04 15:37:02.486,23.7,36.1,261
2019-12-04 15:37:04.763,23.7,36.2,261
2019-12-04 15:37:07.041,23.7,36.1,260
2019-12-04 15:37:09.318,23.7,36.0,260
2019-12-04 15:37:11.596,23.7,35.9,260
2019-12-04 15:37:13.874,23.7,35.8,260
2019-12-04 15:37:16.150,23.7,35.7,261
2019-12-04 15:37:18.427,23.7,35.6,261
2019-12-04 15:37:20.704,23.7,36.6,260
2019-12-04 15:37:22.982,23.8,37.0,261
2019-12-04 15:37:25.263,23.8,37.1,261
2019-12-04 15:37:27.541,23.8,37.1,263
2019-12-04 15:37:29.819,23.8,37.5,263
2019-12-04 15:37:32.095,23.8,38.5,265
2019-12-04 15:37:34.372,23.8,38.7,267
2019-12-04 15:37:36.650,23.8,38.3,271
2019-12-04 15:37:38.926,23.8,38.0,280
2019-12-04 15:37:41.203,23.8,37.5,282
2019-12-04 15:37:43.481,23.8,37.2,280
2019-12-04 15:37:45.758,23.8,36.8,282
2019-12-04 15:37:48.036,23.8,36.5,282
2019-12-04 15:37:50.312,23.8,36.2,286
2019-12-04 15:37:52.590,23.8,36.0,284
2019-12-04 15:37:54.866,23.8,35.8,284
2019-12-04 15:37:57.144,23.7,35.6,284
2019-12-04 15:37:59.422,23.7,35.4,282
2019-12-04 15:38:01.703,23.7,35.2,284
2019-12-04 15:38:03.980,23.7,35.1,284
2019-12-04 15:38:06.256,23.7,35.0,286
2019-12-04 15:38:08.534,23.7,34.9,284
2019-12-04 15:38:10.812,23.6,34.8,284
2019-12-04 15:38:13.088,23.6,34.7,284
2019-12-04 15:38:15.366,23.6,34.7,284
2019-12-04 15:38:17.644,23.6,34.6,288
2019-12-04 15:38:19.921,23.6,34.6,284
2019-12-04 15:38:22.198,23.6,34.5,286
2019-12-04 15:38:24.476,23.6,34.5,284
2019-12-04 15:38:26.752,23.6,34.5,286
2019-12-04 15:38:29.030,23.4,34.3,284
2019-12-04 15:38:31.307,23.6,34.5,286
2019-12-04 15:38:33.584,23.5,34.4,286
2019-12-04 15:38:35.861,23.5,34.4,284
2019-12-04 15:38:38.139,23.6,34.5,284
2019-12-04 15:38:40.416,23.6,34.5,286
2019-12-04 15:38:42.693,23.5,34.4,286
2019-12-04 15:38:44.970,23.5,34.4,286
2019-12-04 15:38:47.248,23.5,34.4,284
2019-12-04 15:38:49.525,23.5,34.4,284
2019-12-04 15:38:51.802,23.4,34.4,286
2019-12-04 15:38:54.079,23.5,34.4,286
2019-12-04 15:38:56.357,23.5,34.4,288
2019-12-04 15:38:58.638,23.5,34.5,282
2019-12-04 15:39:00.915,23.5,34.5,284
2019-12-04 15:39:03.192,23.5,34.5,284
2019-12-04 15:39:05.470,23.4,34.4,265
2019-12-04 15:39:07.748,23.5,34.5,275
2019-12-04 15:39:10.025,23.5,34.5,271
2019-12-04 15:39:12.302,23.4,34.5,282
2019-12-04 15:39:14.580,23.4,34.5,280
2019-12-04 15:39:16.856,23.5,34.6,275
2019-12-04 15:39:19.133,23.5,34.6,280
2019-12-04 15:39:21.410,23.4,34.5,282
2019-12-04 15:39:23.688,23.4,34.5,280
2019-12-04 15:39:25.965,23.4,34.5,280
2019-12-04 15:39:28.242,23.4,34.5,282
2019-12-04 15:39:30.521,23.4,34.5,282
2019-12-04 15:39:32.797,23.4,34.5,280
2019-12-04 15:39:35.075,23.4,34.5,280
2019-12-04 15:39:37.352,23.4,34.5,280
2019-12-04 15:39:39.628,23.4,34.5,280
2019-12-04 15:39:41.906,23.4,34.5,280
2019-12-04 15:39:44.184,23.4,34.5,280
2019-12-04 15:39:46.460,23.4,34.5,280
2019-12-04 15:39:48.738,23.4,34.5,280
2019-12-04 15:39:51.015,23.4,34.5,280
2019-12-04 15:39:53.293,23.4,34.5,280
2019-12-04 15:39:55.570,23.4,34.5,280
2019-12-04 15:39:57.847,23.3,34.5,284
